customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,province,city,postal_code,customer_since,credit_score,has_auto_policy,has_home_policy,premium_tier
CUS004251,Lisa,Davis,smason@example.org,(294) 879-6555 x847,1994-04-05,31,F,BC,Rodriguezland,P7P 4V1,2016-09-30,722,True,False,Silver
CUS004252,Lauren,Smith,dominiquepatterson@example.net,(390) 673-8669 x326,1985-10-10,40,F,PE,South Tiffanyburgh,Y5E 9H5,2015-07-12,819,True,False,Gold
CUS004253,Nathaniel,Roach,ericawilliams@example.net,(555) 673-9538 x746,1962-04-15,63,Other,BC,Port Carlborough,J2S8C6,2016-07-10,846,False,True,Silver
CUS004254,Evelyn,Green,chavezcynthia@example.net,168-640-3563,1943-08-26,82,M,ON,Mullenshire,M6T 3R6,2013-11-03,671,True,True,Gold
CUS004255,William,Haney,marygutierrez@example.org,1 (439) 210-1997,1987-10-25,38,F,ON,Lanestad,M3X6X4,2023-04-23,772,False,False,Gold
CUS004256,Raymond,Page,maryhart@example.com,357 223 8513,1998-07-24,27,M,ON,Mariabury,T9R 8G8,2021-06-29,598,True,False,Silver
CUS004257,Gavin,Espinoza,rfrank@example.org,(723) 216-7877,1973-08-20,52,F,ON,East Lisatown,L2N5M4,2024-04-25,614,True,False,Gold
CUS004258,Nathan,Griffith,hortonheather@example.com,+1 (237) 290-9920,1952-06-05,73,F,BC,Port Patrick,N3R 9R4,2011-05-31,653,True,True,Gold
CUS004259,Jason,Black,steven58@example.com,661-825-2822,1989-10-19,36,M,ON,New Elijah,N4E 2Y1,2025-11-12,747,True,True,Bronze
CUS004260,Jorge,Collins,johnrasmussen@example.com,(414) 840-7590,1966-12-24,59,M,BC,Justinchester,H5C9H9,2017-12-15,647,False,True,Silver
CUS004261,Aaron,Jimenez,robertsjames@example.com,515-869-8448 x120,1963-03-23,62,M,NB,Port Brandibury,P6Y6X3,2014-07-16,680,True,True,Bronze
CUS004262,Pamela,Townsend,mdelgado@example.com,880.242.9903,1981-03-16,44,M,SK,North Brad,E6J 3P7,2016-05-27,665,False,False,Gold
CUS004263,George,Krause,stoneerin@example.com,(294) 168-7302,1947-03-10,78,F,AB,New Dylan,V6P3N2,2022-04-17,738,False,True,Bronze
CUS004264,Pamela,Lane,angelaedwards@example.org,(463) 767-9694 x113,1962-11-01,63,F,QC,New Cody,X3A 1H8,2023-01-18,472,True,False,Bronze
CUS004265,Joshua,Johnston,edwardchang@example.org,1 (935) 149-8422,1949-08-09,76,F,ON,Lake Belindaberg,A8V 9B4,2015-01-10,641,True,True,Silver
CUS004266,Timothy,Jenkins,robert57@example.com,(322) 280-7402,1991-04-20,34,M,AB,Baileyberg,Y3E5J7,2019-06-27,607,True,False,Gold
CUS004267,Heather,Daniels,mary49@example.net,(384) 970-0259,1953-06-15,72,M,MB,Jeanbury,J5K 3N8,2024-10-10,735,False,True,Gold
CUS004268,Mary,Anderson,robertgarcia@example.org,+1 (581) 454-9123,1981-04-07,44,M,BC,Dianeshire,C8H6H2,2014-05-17,743,True,False,Silver
CUS004269,Jessica,Stewart,lisa04@example.net,226 155 0976,1960-11-24,65,F,BC,Rosebury,K6G8E2,2017-02-19,613,False,True,Bronze
CUS004270,David,Knight,joelmorse@example.com,784-317-0346,1975-05-05,50,M,QC,North Jack,C8V4H8,2012-07-09,746,True,False,Bronze
CUS004271,Erin,Vazquez,paulaliu@example.net,(904) 311-2291,1994-05-03,31,M,PE,Waltersbury,P4E8N8,2017-11-26,612,True,True,Platinum
CUS004272,Phyllis,Gonzalez,myersjoshua@example.net,744-862-7012 x680,1980-02-16,45,F,QC,South Melissa,P6B2V7,2022-03-11,758,False,True,Gold
CUS004273,Robin,Randall,paulstewart@example.org,(632) 570-2369 x238,1982-08-11,43,M,QC,South Stuartshire,T3P3R8,2013-02-11,610,True,False,Bronze
CUS004274,Chad,Hall,kevin80@example.com,463 481 4211,1974-04-18,51,F,NB,East Carolyn,E9C9G2,2020-11-11,673,True,False,Silver
CUS004275,Madison,Lang,qcollins@example.net,(712) 000-3389 x320,1995-01-25,30,M,QC,Leonburgh,K1E 9M3,2019-08-14,626,True,True,Gold
CUS004276,Brian,Johnston,glovermelissa@example.net,+1 (454) 819-7599,1970-07-18,55,F,ON,South Gregoryfurt,N3E 3C6,2012-07-15,542,True,False,Silver
CUS004277,Karen,Brooks,william83@example.org,1 (228) 046-5752,1970-10-05,55,M,ON,Clarkside,E8K6E3,2020-03-27,691,False,False,Gold
CUS004278,Brian,Harrison,bburgess@example.org,(717) 889-5300 x814,1942-12-19,83,F,QC,Brooksside,B5T7G7,2014-03-21,812,False,True,Gold
CUS004279,Alexandra,Riley,russellhall@example.org,1-943-854-3893,1971-12-24,54,M,BC,Meganside,J6P 7S3,2016-02-03,639,False,False,Bronze
CUS004280,Lisa,Lewis,williamsadam@example.net,140 591 2581,1945-06-29,80,Other,AB,South Davidmouth,L1L 8A8,2024-03-27,785,True,False,Silver
CUS004281,Ashley,Bean,moorenathan@example.com,715 199 6244,1966-03-01,59,M,ON,South Stephanie,Y6L1K2,2013-08-17,687,False,True,Platinum
CUS004282,Kimberly,Acevedo,fullerellen@example.org,(768) 067-9328 x913,1965-08-02,60,M,AB,Port Debra,A5K9S4,2023-02-24,767,False,False,Silver
CUS004283,Dana,Graves,erin62@example.org,582-098-5579,1998-10-15,27,F,BC,Smithstad,T3H5H8,2018-07-05,744,True,False,Platinum
CUS004284,Brittany,Howard,kellysmith@example.org,651.802.3661,1983-04-15,42,F,ON,South Richardton,J5E 8G8,2016-07-31,639,True,False,Bronze
CUS004285,Regina,Lewis,amanda97@example.net,+1 (302) 294-0583,1978-02-21,47,M,ON,Port William,M7P6R2,2022-12-09,702,True,True,Silver
CUS004286,Rebecca,Anderson,hickmanjoel@example.net,(993) 598-6345,1951-11-04,74,F,ON,Port Dominicshire,T1M 8C5,2016-07-22,691,True,True,Silver
CUS004287,Tiffany,Boyle,denniscrystal@example.org,348-285-7044,1976-01-31,49,M,BC,Port Amymouth,X1L 7P1,2024-01-07,637,True,False,Silver
CUS004288,Linda,Smith,brownheather@example.org,645.224.4142,1961-09-27,64,M,BC,Sarahstad,X8R 2P4,2017-03-26,680,True,True,Silver
CUS004289,Ronald,Moran,aprice@example.com,905-946-8931,1962-04-29,63,F,QC,West Robertchester,C8R8C3,2016-09-19,705,True,True,Bronze
CUS004290,Benjamin,Love,michelle12@example.org,242-497-7914,1971-11-24,54,F,AB,New Heidimouth,V2Y 1H3,2025-10-24,724,False,False,Gold
CUS004291,Blake,Ryan,parkerhannah@example.com,(198) 217-1377 x443,1988-01-11,37,F,MB,North Edward,G6S 9P2,2012-08-16,707,False,True,Silver
CUS004292,Nicholas,Duncan,christophercrawford@example.org,638.267.1535,1992-02-28,33,F,QC,East Krystalchester,N2N 5Y5,2012-04-26,747,True,False,Bronze
CUS004293,Anna,White,amyhubbard@example.net,269 283 0537,2000-03-16,25,M,QC,Lake Kevin,P1P6M2,2013-08-11,608,True,True,Silver
CUS004294,Glenn,Brewer,annettelawson@example.net,979.503.1604,1949-07-19,76,F,ON,Parkport,R3N6T3,2018-01-13,632,True,True,Bronze
CUS004295,Gerald,Brown,millsnicholas@example.org,+1 (326) 848-2507,1946-08-26,79,F,QC,Brendanview,V2E8V8,2024-04-14,616,False,True,Bronze
CUS004296,Timothy,Reeves,ellisstacy@example.org,170-912-0012,1986-10-28,39,M,ON,New Matthew,L4T4B6,2011-04-26,723,True,True,Silver
CUS004297,Gabriel,Zamora,mmorton@example.net,+1 (792) 849-9734,2007-03-31,18,M,NL,New Jamesmouth,J7R 4J2,2016-06-02,801,True,True,Bronze
CUS004298,Karl,Jones,grayjessica@example.com,+1 (352) 465-1099,1989-10-19,36,F,ON,Port Frankberg,H9N 8N9,2024-06-14,775,True,False,Bronze
CUS004299,Isabella,Johnson,ginamitchell@example.net,+1 (872) 687-7206,1953-05-27,72,M,ON,Murphyview,Y5P8H7,2018-09-19,799,True,False,Platinum
CUS004300,Dylan,Small,martintamara@example.net,1 (672) 136-2294,1976-08-15,49,M,QC,Calvinbury,K8K9V6,2013-11-21,785,True,False,Bronze
CUS004301,Margaret,Greer,jacob04@example.org,(380) 104-3695,1975-02-04,50,F,ON,Aprilside,B7Y8A8,2016-10-28,637,True,False,Silver
CUS004302,Rachel,Graham,jmaldonado@example.com,866.006.4292,1991-03-29,34,M,AB,North Paul,Y1L8H7,2020-04-28,759,True,False,Gold
CUS004303,Lisa,Sampson,smithbrian@example.org,(943) 476-7672,1944-06-28,81,M,AB,Heatherfort,M4L 9Y1,2023-06-27,680,True,True,Gold
CUS004304,Victor,Patterson,latoyalevy@example.net,914-547-4329,1970-08-29,55,M,AB,North Francis,X4K 8A1,2024-04-20,633,True,True,Silver
CUS004305,Bradley,Garrett,raymond43@example.org,284 222 1629,1970-11-27,55,F,QC,West Bryanberg,C7K 9P1,2019-01-14,694,True,False,Silver
CUS004306,Taylor,Griffith,danielleburton@example.net,553-829-0327,1969-10-02,56,M,AB,Doughertyburgh,T4J7J6,2019-07-14,774,True,True,Bronze
CUS004307,Joe,Knight,hutchinsongary@example.org,(907) 410-0209 x425,1980-04-17,45,F,ON,Thomasmouth,H1M9V3,2025-05-05,550,True,False,Bronze
CUS004308,Paul,Hodges,fmartinez@example.com,638-091-7635,1963-05-13,62,F,AB,Tracychester,M6E8M2,2012-02-09,788,True,False,Bronze
CUS004309,Dustin,Sharp,rwilliams@example.net,770-298-9185 x033,1990-04-11,35,F,QC,Mcleantown,C6V1E1,2021-10-08,744,True,True,Silver
CUS004310,Lisa,Clay,steven12@example.net,1 (201) 828-4712,1992-08-14,33,M,ON,Ericview,A1P 3T4,2018-04-23,677,True,True,Silver
CUS004311,Marcus,Anderson,hancockjohn@example.net,1 (618) 378-9165,1965-08-27,60,F,NS,Adamsview,L5T 2L6,2017-04-08,787,False,True,Bronze
CUS004312,John,Stephens,gregory77@example.org,(925) 320-3724,1963-07-16,62,F,ON,West Rogerview,G3R7L3,2023-06-01,787,True,True,Gold
CUS004313,Andrea,Ibarra,jeffrey20@example.org,782 434 3581,1986-05-08,39,Other,NB,New Carrie,T7H 8K3,2014-11-05,639,True,False,Gold
CUS004314,Jordan,Ross,robertskyle@example.net,+1 (847) 098-1703,1992-04-18,33,M,ON,North Jadeton,G2C2R8,2016-06-11,726,True,False,Bronze
CUS004315,Penny,Buchanan,jeffreysmith@example.org,1-422-536-4207,1990-06-15,35,F,BC,New Theresa,S5V9X4,2017-03-13,745,True,True,Platinum
CUS004316,Adam,Williams,brittany86@example.net,259-696-9621,1942-06-18,83,F,QC,Lake Haley,N5V 4S6,2016-03-05,749,False,True,Bronze
CUS004317,Nancy,Long,linda01@example.net,463.082.3451,1967-11-22,58,F,NB,North Christopher,A9A2E9,2024-01-17,672,True,True,Platinum
CUS004318,Kristen,Pena,cindy07@example.org,637 854 4387,1977-11-04,48,F,ON,Davisshire,A9K 1Y1,2020-07-21,806,True,False,Silver
CUS004319,Kim,Guzman,medwards@example.net,(523) 030-1825 x296,1997-04-23,28,Other,BC,Danielstad,V3Y1K5,2021-09-13,655,True,False,Silver
CUS004320,Carmen,Wilson,heather04@example.org,357 881 5021,1979-09-03,46,M,AB,Lake Lauraberg,C8S 6R4,2021-05-21,588,True,True,Silver
CUS004321,Jose,Ewing,richard95@example.org,972.361.4653,1975-08-06,50,F,MB,Lake Tiffanyburgh,R5X 1E5,2021-10-04,751,True,False,Bronze
CUS004322,Vincent,Williamson,sarahhunt@example.org,303-857-5975,1993-06-19,32,M,QC,Lake Justin,T4Y3A8,2016-09-30,652,True,False,Bronze
CUS004323,Johnathan,Mitchell,jhoward@example.com,413.037.9154,2006-08-17,19,M,ON,West Williamshire,Y2V 2M7,2012-01-29,619,True,False,Silver
CUS004324,Mary,Gonzalez,patrick03@example.org,713-760-2212 x405,1982-04-29,43,F,ON,Summersborough,K6X 6M4,2017-12-05,676,False,False,Bronze
CUS004325,Amanda,Harris,simondebra@example.net,345.186.5635,1998-01-29,27,F,NS,Feliciachester,K7J 5B3,2013-02-18,609,False,True,Silver
CUS004326,Tyler,Watson,william37@example.com,692-888-6234 x557,1964-08-20,61,M,QC,Connorfort,S1E1J1,2017-07-20,617,True,False,Silver
CUS004327,Heidi,Bridges,jacksondavid@example.net,(335) 510-8322 x752,1957-10-18,68,F,QC,Port Rebecca,B4L2S5,2018-03-18,697,True,False,Silver
CUS004328,Kenneth,Davenport,sheilajimenez@example.net,117.602.1706,1976-12-21,49,M,AB,New Angelahaven,M9H5N2,2024-09-21,771,True,False,Bronze
CUS004329,Michelle,Baker,fromero@example.com,1-271-061-2524,1979-06-24,46,F,NB,Larryport,L3C 2L7,2018-01-22,751,True,False,Bronze
CUS004330,Donna,Taylor,linda42@example.net,1 (109) 596-6169,1941-08-02,84,M,ON,Bryantburgh,L1R7C1,2015-10-22,825,True,False,Bronze
CUS004331,Richard,Velez,xgeorge@example.org,946 847 3705,1995-12-17,30,F,AB,Leebury,K9S 3A2,2024-09-06,690,True,True,Platinum
CUS004332,Daniel,Mendez,andersonalexander@example.com,1-316-788-6381,1983-02-01,42,Other,ON,North Bryce,K1S3T1,2025-02-25,607,False,True,Silver
CUS004333,Kendra,Rogers,shall@example.net,490-529-6877 x017,1953-02-20,72,F,ON,Tiffanychester,B8T 5E6,2017-01-01,511,True,False,Bronze
CUS004334,Jennifer,Warren,christinafoster@example.com,(454) 790-9339,1958-09-03,67,M,ON,Lake Ashleyton,K6S6R5,2011-04-09,766,True,False,Silver
CUS004335,Courtney,Leach,elozano@example.net,+1 (896) 648-5256,1963-03-18,62,F,ON,North Catherinemouth,M7N3V6,2013-01-27,560,True,True,Silver
CUS004336,Eduardo,Callahan,robertthompson@example.org,672-179-5742,1991-05-11,34,F,NS,East Kimberlyhaven,A4H 4J6,2014-07-24,759,True,False,Gold
CUS004337,Kathryn,Schroeder,stephaniemills@example.com,(542) 445-5127,1989-07-18,36,M,QC,Davisville,C7K5S2,2011-12-06,737,False,True,Silver
CUS004338,Richard,Caldwell,sanchezdavid@example.com,1-984-145-4818,1985-12-23,40,F,MB,Karenview,E9T5R9,2016-03-14,601,True,False,Bronze
CUS004339,Brian,Ho,snydertimothy@example.net,870 308 4490,1998-05-26,27,M,BC,New Cynthiaton,R7K 4S4,2015-05-25,850,True,True,Silver
CUS004340,William,Doyle,jenniferwalker@example.com,1-852-356-5475,1988-09-19,37,M,ON,Alyssahaven,K4R9V3,2021-02-21,734,False,False,Bronze
CUS004341,Robert,Herrera,lhughes@example.org,1 (242) 925-7734,1989-01-12,36,F,BC,Raymondview,M1T 5K2,2020-10-08,762,True,False,Bronze
CUS004342,Thomas,Hudson,vkeith@example.com,+1 (868) 178-0399,1943-07-19,82,F,QC,Matthewborough,M5E 2R1,2024-09-10,664,True,False,Gold
CUS004343,Dalton,Campbell,kathleen49@example.net,(218) 968-3021,1964-12-10,61,M,BC,Robertmouth,R8T2M8,2019-10-27,701,False,False,Gold
CUS004344,Kayla,Ellis,maria01@example.net,(602) 325-9736 x687,1950-05-13,75,F,AB,Patrickville,H3T 5K9,2020-06-05,690,False,False,Gold
CUS004345,Bryan,Carter,david63@example.net,1-234-577-4638,1998-07-29,27,F,ON,East Danielleberg,N5L7T6,2025-01-13,618,True,True,Gold
CUS004346,Jason,Clements,donnabeltran@example.org,(420) 397-3540 x054,1952-05-16,73,M,SK,South Heather,R4P 3B5,2015-04-15,786,True,True,Silver
CUS004347,Whitney,Kelly,reynoldsmelissa@example.net,483-878-4322,1967-05-10,58,M,ON,Nicoleberg,A9X 3B4,2022-10-08,581,True,False,Bronze
CUS004348,Scott,Brown,colin96@example.org,530.631.4205,1979-02-19,46,F,ON,Monicaberg,Y1T7A9,2013-03-12,673,False,False,Silver
CUS004349,David,Kramer,nicholas99@example.com,(599) 698-0908,1948-12-12,77,M,ON,Ralphland,K2M 3S2,2021-09-21,643,True,True,Gold
CUS004350,Joseph,Smith,kelly04@example.net,931.560.9131,1999-03-13,26,F,SK,Jessicamouth,C5B 9J6,2023-01-25,574,False,False,Bronze
CUS004351,Darren,Davis,charlesromero@example.org,+1 (108) 799-9968,1965-03-30,60,F,ON,West Michael,X2X6G5,2020-05-29,609,False,True,Bronze
CUS004352,Jesus,Ford,melissagraham@example.org,(856) 530-4352,1980-03-31,45,F,BC,Kathrynside,C6B3M4,2020-10-17,603,True,False,Bronze
CUS004353,Sophia,Wood,fbryant@example.net,1-674-473-3663,1975-08-25,50,F,BC,North Bridget,L5L3A3,2016-10-11,672,True,True,Bronze
CUS004354,Jennifer,Schmitt,buchananmary@example.org,537.692.3903,1996-08-09,29,M,QC,Port Marcusville,Y4H 3X7,2014-07-23,697,False,False,Silver
CUS004355,Dennis,Johnson,amber55@example.net,297.177.3955,1976-06-20,49,F,NS,Sanchezberg,T7V6H6,2021-01-09,699,True,False,Platinum
CUS004356,Jaime,Castro,shelby29@example.org,+1 (780) 835-4908,1982-11-21,43,M,NS,Port Heather,S6Y 7N2,2015-05-05,790,True,True,Bronze
CUS004357,Gary,Lara,tonicampbell@example.net,+1 (683) 938-3983,1961-01-12,64,M,ON,Elizabethmouth,A4A4J1,2020-07-23,585,True,True,Gold
CUS004358,Earl,Bernard,jenniferpotts@example.com,+1 (185) 571-2643,1988-10-30,37,M,QC,Lake Monicatown,K2L 5K4,2024-07-24,663,True,True,Silver
CUS004359,Catherine,Luna,xwilson@example.net,(273) 452-6221 x063,1984-07-03,41,M,MB,West Elizabethstad,X3V7S5,2020-06-16,670,True,True,Bronze
CUS004360,Kathleen,Miranda,rsolis@example.com,1-175-672-6968,1975-01-31,50,M,NL,Jasonfort,T9J2V5,2011-11-18,728,True,True,Bronze
CUS004361,Jacqueline,Richmond,gonzalezjasmine@example.net,378-444-6469 x137,1985-07-10,40,M,MB,Torreschester,M7B 7L1,2024-01-21,641,True,True,Bronze
CUS004362,Nicole,Morgan,bakerwilliam@example.com,1-796-103-6977,1998-08-01,27,M,ON,Goodshire,P3J9H7,2012-03-28,765,False,True,Silver
CUS004363,Tyler,Jones,john63@example.net,1 (864) 931-6370,1987-10-09,38,M,MB,Carolynside,N2Y 6C6,2013-09-06,721,True,True,Platinum
CUS004364,Arthur,Tate,michellefry@example.org,266-545-0522 x888,1955-11-05,70,Other,AB,Wrightview,C1J 1X6,2012-09-29,599,True,True,Gold
CUS004365,Kyle,Mathews,amandataylor@example.com,524-270-1171 x359,1982-07-25,43,F,ON,Hickmanhaven,C7L5A6,2023-11-02,678,True,False,Platinum
CUS004366,Teresa,Williams,kimberly49@example.com,303.558.6255,1987-08-11,38,M,ON,Lopezland,L6V7X4,2021-06-28,789,False,True,Bronze
CUS004367,Brendan,Gibson,canderson@example.org,260 672 8338,1965-11-04,60,M,QC,Moniqueberg,M7L 4G1,2011-07-09,717,True,False,Bronze
CUS004368,Grant,Huang,anita30@example.net,550-407-3118 x631,1965-12-03,60,F,BC,West Amandaberg,S1B1A3,2014-07-19,730,True,False,Bronze
CUS004369,James,Gardner,anichols@example.org,(901) 289-1246 x398,1945-07-23,80,M,BC,Nunezborough,X8H9K1,2025-02-25,743,True,False,Bronze
CUS004370,Heather,Brady,trandavid@example.org,611.567.4305,1968-07-14,57,F,ON,Lake Reginaview,J2R2N2,2024-03-07,616,False,False,Bronze
CUS004371,Paul,Gross,sgarcia@example.org,(764) 062-4702,1942-10-22,83,F,ON,Atkinsonhaven,A5J 5C7,2018-10-29,552,True,True,Gold
CUS004372,Michael,Jenkins,williamsmichelle@example.org,358 368 3143,1952-02-03,73,M,QC,North Mark,X9V3R2,2014-08-21,723,False,False,Silver
CUS004373,Alexa,Hernandez,danielfisher@example.net,833-235-1156 x344,1982-01-06,44,F,ON,Juarezfurt,L1B 9G6,2017-08-03,639,False,True,Silver
CUS004374,Terri,Hernandez,jessicacarter@example.com,(583) 751-8576 x777,1986-04-27,39,M,AB,Hernandezside,Y5V8B5,2017-10-31,850,True,False,Bronze
CUS004375,Kristy,Anderson,josephjefferson@example.com,411 953 5780,1969-02-05,56,F,NB,South Alyssaburgh,T5P 5X5,2012-12-11,654,False,True,Silver
CUS004376,Miguel,Farmer,donnaweiss@example.com,(645) 249-9630,1961-05-07,64,F,QC,North Melanieborough,T5S7H7,2025-01-23,620,True,False,Silver
CUS004377,Colleen,Peterson,diazeric@example.com,1-756-283-7380,1994-01-01,32,F,ON,Coreyberg,P8M 1L7,2014-08-09,692,False,False,Gold
CUS004378,Stacey,Powell,cassandraholmes@example.net,282.909.0582,1964-01-02,62,M,ON,North Michelle,J1R4N6,2011-02-27,850,True,False,Bronze
CUS004379,Keith,Carroll,lwong@example.net,1 (428) 665-5807,1976-07-03,49,M,ON,Shawntown,Y5K 6A7,2021-12-15,658,True,False,Platinum
CUS004380,Ryan,Reid,johndavis@example.net,229.285.3208,1990-02-26,35,F,AB,North Melanie,R9N 9E1,2023-03-30,718,True,True,Gold
CUS004381,Nathan,Taylor,martinezholly@example.org,+1 (179) 085-5507,1991-10-18,34,F,NS,Bonillafort,H1K 1C4,2021-12-03,690,True,True,Silver
CUS004382,Stephanie,Lowe,asanchez@example.net,604.341.6675,1977-11-05,48,M,QC,Perezborough,K9V 6E7,2017-05-29,626,False,False,Gold
CUS004383,Paul,Bates,coxcassidy@example.org,1-776-323-8509,1957-11-04,68,M,ON,New Alexis,J8E3R6,2025-02-02,713,True,False,Bronze
CUS004384,Jenna,Sanchez,angelawerner@example.com,(408) 355-7903 x107,2003-08-01,22,M,QC,Dennisborough,L4E 6V8,2024-01-16,722,False,False,Silver
CUS004385,Angela,Smith,travisdoyle@example.net,+1 (883) 397-8757,2000-11-20,25,M,ON,West Dakota,R7T7M5,2018-11-08,597,True,True,Gold
CUS004386,Robert,Davis,vwiggins@example.org,+1 (230) 936-0461,1946-11-23,79,F,QC,North Samantha,M8X6M5,2020-07-29,694,True,True,Gold
CUS004387,Crystal,Wade,colin30@example.org,(452) 511-4550,1965-03-21,60,F,ON,Dianaburgh,M7X5N1,2011-03-23,684,True,False,Silver
CUS004388,Kelly,Wilson,jessica71@example.com,309-113-1998 x308,1980-06-27,45,F,ON,Huffberg,K6E 8K4,2022-09-09,742,False,True,Bronze
CUS004389,Ivan,Marsh,unorman@example.com,1 (275) 304-8004,1979-09-03,46,M,ON,Richardfort,E2A 7B1,2023-12-11,633,False,True,Silver
CUS004390,John,Hardin,gardnergregory@example.net,350-439-1488 x467,1993-07-07,32,M,BC,Brownton,G6B 4R4,2019-08-23,682,True,False,Platinum
CUS004391,Gregg,Anderson,tlopez@example.org,787-477-5566 x814,1966-01-07,60,M,ON,Port Sethport,M2J2P6,2018-11-09,630,True,False,Gold
CUS004392,Carrie,Manning,uanderson@example.org,842-584-5214,1955-06-04,70,F,MB,Port Robert,R1C 2V4,2015-11-19,756,True,True,Platinum
CUS004393,Joseph,Miller,vwiley@example.org,631-148-8034 x018,1987-11-09,38,M,QC,New Timothy,M1N8P6,2019-02-06,713,True,False,Silver
CUS004394,Allison,Huffman,jlewis@example.com,607.980.4314,1974-11-18,51,M,ON,Michaelstad,C3T 6C8,2022-05-09,622,False,True,Silver
CUS004395,Cheryl,Schmidt,charlotte12@example.org,(776) 367-0379,1977-03-25,48,F,MB,Lopezmouth,H7P7A9,2021-02-28,741,True,False,Silver
CUS004396,Terri,Bean,jaustin@example.org,(108) 845-1553 x740,1963-11-19,62,F,MB,Sandersstad,M7E 4J5,2021-01-13,753,True,False,Bronze
CUS004397,Bonnie,Gross,brandonpeters@example.com,+1 (294) 182-5415,1997-05-17,28,F,QC,Blackville,H9M5K5,2018-09-29,692,True,False,Gold
CUS004398,Amanda,Hines,ndunn@example.org,337-221-8203,1963-03-15,62,Other,ON,Lake Crystal,C9M8G8,2024-09-02,604,True,False,Silver
CUS004399,Kerri,Houston,graybrian@example.org,273 995 5854,1941-02-26,84,F,AB,North Codyville,X5V4R8,2023-11-02,815,True,False,Bronze
CUS004400,Anne,Hunt,cindy56@example.net,(988) 479-9543 x921,1980-12-20,45,F,QC,Johnsonborough,M3N 7Y9,2014-11-09,615,False,True,Bronze
CUS004401,Rebecca,Smith,dorothy51@example.com,611-327-9282,2004-02-07,21,M,ON,Christopherburgh,K9P 5V3,2024-10-17,794,True,False,Gold
CUS004402,Kenneth,Owens,belldiana@example.com,371.483.9705,2000-03-27,25,M,ON,West Richardfurt,S6N 3N4,2019-10-21,537,True,False,Bronze
CUS004403,Paula,Garcia,zrogers@example.org,1-684-587-8995,1954-03-04,71,Other,QC,Lake Michael,Y8B 3V5,2017-07-08,753,False,True,Platinum
CUS004404,William,Mills,torrestracy@example.com,869 082 2013,1969-01-30,56,F,QC,Hayesmouth,E7B6H8,2013-04-09,661,True,True,Silver
CUS004405,Justin,Martin,bdean@example.net,(417) 791-9941,1982-08-04,43,M,ON,Brownhaven,T7P3J2,2011-05-16,752,True,False,Silver
CUS004406,Jennifer,Murray,wendy61@example.com,479-173-4762,1965-12-12,60,F,SK,Hannahport,Y6L 2B7,2024-09-27,785,True,False,Silver
CUS004407,Kyle,Cooley,erica76@example.com,788 714 1862,1968-09-13,57,M,ON,Millerchester,M1J6B5,2023-07-14,783,True,True,Silver
CUS004408,Jeffrey,Moyer,wjarvis@example.org,197-153-6290 x773,1967-11-03,58,M,ON,Jackland,Y8L8G6,2016-10-06,720,True,False,Bronze
CUS004409,Linda,Hill,aross@example.com,1-532-379-2457,1984-08-09,41,M,BC,North Dennis,E9M2L6,2012-02-14,716,False,True,Silver
CUS004410,Heather,Walton,halljennifer@example.net,1 (742) 174-7004,1981-09-06,44,M,MB,Daniellebury,V8X 4V2,2013-08-04,574,True,False,Platinum
CUS004411,Dennis,Knight,roseperez@example.com,756.739.7878,1965-12-08,60,M,ON,Kaylatown,Y7G 2N3,2018-11-29,792,True,False,Silver
